kraken_id,PC1,PC2,PC3,PC4
160,-3.330732689778186,-2.438110621218344,0.7967320924595038,-3.3224727159984284
161,-3.4162221363150977,-2.1999383799012433,-1.1179993936207426,-2.690722903371758
162,-2.3088366226836134,-2.0197216525770223,-0.5067903179352433,-2.839244945669021
163,3.4653729604894563,-7.14339233544472,-0.3254413791500431,0.6464065422921272
164,3.5690714347485737,0.42975871488787587,-3.097640167869741,-3.169409581115072
165,-0.7130659265313813,-1.4415512566080957,-3.058187295900797,-2.682403961126961
166,1.7147219129563116,2.8479701788610883,-5.287412514585734,-0.07337706901120607
167,-1.6043269581864794,-0.3806221130380702,0.6612399317650219,-3.757502180352319
168,1.2351218140154614,2.4476060684175716,-2.9302388426781483,-2.107821808020435
169,4.936081627734598,-1.6842054979727707,-4.970551962614336,-1.351615248652303
170,6.151231473993747,1.9325692646758859,-1.2089635016359543,-4.032669597224772
171,14.813506302596572,4.372179792321099,-2.782124049683231,-4.195639548773001
172,15.353561014831659,6.5899020714239285,-0.015220862999942112,-4.840359463324997
173,15.888189427912444,6.647295906092699,0.47829291313585964,-4.5492468346431885
174,12.31808410384937,4.446632217130984,-3.9400872014279567,-3.2974393380218796
175,-1.0487454008401476,-0.031539379268957266,-0.324608516004047,-2.8509442719213447
176,16.679430234161803,6.184423200895993,-1.461116868668775,-3.83115097325886
177,5.139980739148814,-2.2834618652755387,-0.0961612133054903,-0.9165876690771779
178,13.584068149895193,8.350027765743336,-2.9582388161482047,-4.301874225942971
179,0.35162954568058535,-3.704946884519005,1.1670682077211156,-2.4270623290072137
180,5.105905290372015,-1.1507473094311698,0.06294016831359678,-3.254755361265493
181,3.2375026078395495,-0.6083014665123492,-5.347047613509569,-2.213412254425018
182,5.657705006032181,-0.0023454819837846626,-4.835923674978492,-2.265213680978202
183,20.526360642904095,6.420369161171549,-6.544320129308033,-2.285009629273778
184,11.955794934284187,4.161459594069772,-4.939774329009408,-3.109928974839493
185,4.455470507032686,2.2486918802290528,-6.0942549742051515,-2.363974449928643
186,18.455099677843787,6.448793381804693,-7.976777983456694,-3.2154596750987197
187,3.5263333725646118,-1.5904839307041323,-7.081894093513205,-2.199537558885768
188,-1.3281485019563821,-0.21949754496528945,3.2854468583436005,-4.388123050017329
